요양기관명,시도코드명,시군구코드명,좌표(X),좌표(Y),주소,좌표(X)_round,좌표(Y)_round
길메리의원,부산,,129.0228985,35.1065622,"43-4 Bosu-dong 2(i)-ga, Jung-gu",129.0229,35.1066
미래연합 소아청소년과의원,부산,,129.0223999,35.1529739,"460 Gaya-daero, Busanjin District",129.0224,35.153
삼성소아과의원,부산,,128.6718722,35.2359571,경남 창원시 성산구 반림동 21,128.6719,35.236
김은정소아과의원,부산,,129.355105,35.5537377,"Ulsan, South Korea",129.3551,35.5537
강지연소아청소년과의원,부산,,128.9776257,35.0772315,"285-8 Jangnim-dong, Saha-gu",128.9776,35.0772
이&훈소아청소년과의원,부산,,128.8675486,35.2601443,"Gimhae-si, Samgyejungang-ro, 22 201 호",128.8675,35.2601
문소아청소년과의원,부산,,129.0573372,35.1973021,35-1 사직제2동 Dongnae-gu,129.0573,35.1973
울산연합 소아청소년과의원,부산,,129.4293738,35.4997996,"Dong-gu, Bangeojinsunhwando-ro, 652 D동 3층",129.4294,35.4998
김광순소아과의원,부산,,129.0656986,35.1575014,207-63 전포제1동 Busanjin District,129.0657,35.1575
백상호소아과의원,부산,,129.0348075,35.3438955,"462-32 Bukbu-dong, Yangsan-si",129.0348,35.3439
키우리소아과의원,부산,,128.8060577,35.1010311,"356-5 Angol-dong, Jinhae-gu, Changwon-si",128.8061,35.101
이상봉소아과,부산,,129.151879,35.3751995,"205-23 Pyeongsan-dong, Yangsan-si",129.1519,35.3752
백인기소아과의원,대구,,128.6021392,35.8637146,"196-1 Samdeok-dong 2(i)-ga, Jung-gu",128.6021,35.8637
정소아과청소년과의원,대구,,128.5926029,35.8687318,"Daegu, South Korea",128.5926,35.8687
김교일소아청소년과,대구,,128.5196315,35.8161519,"Daegu, South Korea",128.5196,35.8162
건강한내과와튼튼한소아과의원,대구,,128.5812518,35.8808232,"116-2 Goseong-dong 2(i)-ga, Buk-gu",128.5813,35.8808
황영희소아과의원,대구,,128.3989326,35.9931398,"234-10 Waegwan-ri, Waegwan-eup, Chilgok-gun",128.3989,35.9931
권소아과의원,대구,,128.3233246,36.1399264,Gumi,128.3233,36.1399
21세기연합소아과의원,대구,,128.6400784,35.87349409999999,"122 Hwarang-ro, Suseong District",128.6401,35.8735
아이맘소아청소년과의원,대구,,128.7294336,35.8344704,"138-1 Jeongpyeong-dong, Gyeongsan-si",128.7294,35.8345
송영호소아과,대구,,128.1183443,36.1318403,"394-9 Sineum-dong, Gimcheon-si",128.1183,36.1318
정소아과의원,대구,,128.5609187,35.9420933,"909-4 Dongcheon-dong, Buk-gu",128.5609,35.9421
튼튼소아과의원,대구,,128.5593357,35.936594,"934-5 Dongcheon-dong, Buk-gu",128.5593,35.9366
꿈나무소아과,대구,,128.5630315,35.9421021,"419 Hakjeong-ro, Buk-gu",128.563,35.9421
예담소아청소년과의원,대구,,128.5264584,35.8354629,"Dalseo District, Wolseong-dong, 1825번지 3층",128.5265,35.8355
임연수소아과의원,대구,,128.5562355,35.9315378,"142 Guam-ro, Buk-gu",128.5562,35.9315
행복한소아청소년과의원,대구,,128.4773142,35.8733142,"Dalseong-gun, Dasa-eup, 세천리",128.4773,35.8733
믿음터의원,대구,,128.4161494,36.12887389999999,"678-6 Gupo-dong, Gumi-si",128.4161,36.1289
이은영와세다의원,대구,,128.4312819,36.0958194,"1001-5 Inui-dong, Gumi-si",128.4313,36.0958
최도희소아과의원,대구,,128.4439912,35.7292277,"803-179 Buk-ri, Nongong-eup, Dalseong-gun",128.444,35.7292
현대소아과의원,인천,,127.0745989,37.569675,"336 Jangan-dong, Dongdaemun District",127.0746,37.5697
권재현소아과,인천,,127.0284371,37.5572868,"347 Haengdang-dong, Seongdong-gu",127.0284,37.5573
동산연합소아과,인천,,126.8112422,37.3362266,"1076 선부3동 Danwon-gu, Ansan-si",126.8112,37.3362
최소아과의원,인천,,126.7851213,37.3783166,"Janggok-dong, Siheung-si",126.7851,37.3783
김은아소아과의원,인천,,126.9415461,37.5917439,330-61 홍제제1동 Seodaemun-gu,126.9415,37.5917
이웃사랑소아과,인천,,126.8281795,37.5348416,166-1 신월3동 Yangcheon District,126.8282,37.5348
중앙소아과의원,광주,,126.9251494,35.1733783,"Gwangju, South Korea",126.9251,35.1734
모아소아과의원,광주,,126.9033469,35.1339104,"633-8 Baegun-dong, Nam-gu",126.9033,35.1339
사랑소아과의원,광주,,126.8719316,35.1973468,"43-8 Yeonje-dong, Buk-gu",126.8719,35.1973
미래지앤디소아과의원,광주,,126.811549,35.1757372,683-2 월곡2동 Gwangsan-gu,126.8115,35.1757
최사영소아과의원,광주,,126.9227327,35.1853213,"Gwangju, South Korea",126.9227,35.1853
동천희망소아과,광주,,126.8601001,35.1704331,"Gwangju, South Korea",126.8601,35.1704
화정키즈소아청소년과의원,광주,,126.8815508,35.1458701,"631-3 Hwajeong-dong, Seo-gu",126.8816,35.1459
첨단소아청소년과의원,광주,,126.8364067,35.2202601,"756-5 Wolgye-dong, Gwangsan-gu",126.8364,35.2203
큰별소아과청소년과의원,광주,,126.8233254,35.1877915,"1484 Suwan-dong, Gwangsan-gu",126.8233,35.1878
박소아과의원,광주,,126.9155946,35.179433,"1274-8 Yongbong-dong, Buk-gu",126.9156,35.1794
봉선드림소아청소년과,광주,,126.9078797,35.1239556,"Gwangju, South Korea",126.9079,35.124
이소아과의원,광주,,126.8532852,35.5684966,"598-1 Suseong-dong, Jeongeup-si",126.8533,35.5685
예사랑소아과,광주,,126.899042,35.121717,"294-17 Jinwol-dong, Nam-gu",126.899,35.1217
현대소아과,광주,,126.8549791,35.5818839,"919-6 Suseong-dong, Jeongeup-si",126.855,35.5819
목포한사랑병원,광주,,126.4236824,34.8057779,"335 Baengnyeon-daero, Mokpo-si",126.4237,34.8058
박영경소아과의원,광주,,126.8845984,35.1473529,"728-14 Hwajeong-dong, Seo-gu",126.8846,35.1474
문대근소아과의원,광주,,126.382043,34.8108291,"1269-4 Yeonsan-dong, Mokpo-si",126.382,34.8108
우리아이소아청소년과,광주,,126.9293502,35.129917,"Gwangju, South Korea",126.9294,35.1299
예쁜소아과의원,광주,,126.9372874,35.1624354,"Gwangju, South Korea",126.9373,35.1624
Tori Children and Adolescent Clinic,대전,,127.3783153,36.35947,"Seo-gu, Cheongsa-ro, 130 프라자 401호",127.3783,36.3595
꿈꾸는 김선생 의원,대전,,127.1527046,36.7813782,"322 Nambu-daero, Dongnam-gu, Cheonan-si",127.1527,36.7814
임소아과의원,대전,,127.0855242,36.2053408,"68-22 Banwol-dong, Nonsan-si",127.0855,36.2053
정소아청소년과의원,대전,,126.9967396,36.7762703,"632 Yonghwa-dong, Asan-si",126.9967,36.7763
성심소아과의원,대전,,127.3972413,36.3181105,"Daejeon, South Korea",127.3972,36.3181
정소아과의원,대전,,127.242368,36.289139,"182-2 Eomsa-ri, Eomsa-myeon, Gyeryong-si",127.2424,36.2891
Dream Children and Adolescent Clinic,대전,,127.4492506,36.35489159999999,"Daejeon, South Korea",127.4493,36.3549
김용석소아과의원,대전,,127.3954788,36.3537849,"Daejeon, South Korea",127.3955,36.3538
이영두소아과의원,대전,,127.4583101,36.6350456,"140-11 사창동 Heungdeok-gu, Cheongju-si",127.4583,36.635
서울소아청소년과의원,대전,,127.4567359,36.3064741,"644-1 Gao-dong, Dong-gu",127.4567,36.3065
을지소아과,대전,,127.4088508,36.3378028,"52-107 Mok-dong, Jung-gu",127.4089,36.3378
도안키즈소아청소년과의원,대전,,127.3394405,36.34599499999999,"8-2 Sangdae-dong, Yuseong District",127.3394,36.346
신소아과,대전,,127.0748108,35.9110149,"38 Donghak-ro, Samnye-eup, Wanju-gun",127.0748,35.911
미소소아청소년과,대전,,127.4276044,36.6416776,"Cheongju-si, Heungdeok-gu, Daenong-ro, 48, LK Tower Building, 303호",127.4276,36.6417
송수호소아과,대전,,127.0849131,36.2052575,"67-7 Banwol-dong, Nonsan-si",127.0849,36.2053
웰키즈소아청소년과,대전,,127.0158703,36.7737019,"Asan-si, 풍기동 229-20번지 1층",127.0159,36.7737
잎소아청소년과의원,대전,,127.0552941,36.7720516,"262 Gongsu-ri, Baebang-eup, Asan-si",127.0553,36.7721
신소아과의원,울산,,129.3508531,35.6323117,"323-1 Sincheon-dong, Buk-gu",129.3509,35.6323
송준영내과소아청소년과의원,울산,,129.0633015,35.1634201,"801 Jungang-daero, Busanjin District",129.0633,35.1634
아이나래소아청소년과의원,울산,,129.0873524,35.2151877,"5 Sisil-ro 24beon-gil, Dongnae-gu",129.0874,35.2152
이강우소아청소년과의원,울산,,129.351593,35.6532347,"Buk-gu, Jungsan-dong, 로 25 이안빌딩 4층",129.3516,35.6532
이혜영소아과,세종,,127.1334194,36.82837749999999,"1229 성정2동 Seobuk-gu, Cheonan-si",127.1334,36.8284
별소아청소년과의원,세종,,127.5406453,36.9096913,"Eumseong-gun, Maengdong-myeon, Wonjung-ro, 1438 402호",127.5406,36.9097
길태환소아청소년과의원,세종,,127.4426929,36.3261657,"30 Saedeul 2-gil, Dong-gu",127.4427,36.3262
이진석소아청소년과의원,세종,,127.4699328,36.6115466,"Cheongju-si, Sannam-dong, 502 KR",127.4699,36.6115
우리청소년소아과,세종,,127.468343,36.63117099999999,"Cheongju-si, Sangdang-gu, Seongan-dong, 2 36°37'52. 127°28'06.0""E",127.4683,36.6312
이문숙소아과의원,세종,,127.3641601,36.3578829,"540 Wolpyeong-dong, Seo-gu",127.3642,36.3579
참좋은 소아청소년과,세종,,127.4197849,36.4493719,"610-3 Seokbong-dong, Daedeok-gu",127.4198,36.4494
GF(지에프)소아청소년과의원,경기,,126.9827324,37.4869655,"118 Dongjak-daero, Seocho District",126.9827,37.487
김현중소아과의원,경기,,127.0686809,37.63586129999999,"Hagye-dong, Nowon-gu",127.0687,37.6359
청담고은아이소아과,경기,,127.0481029,37.5187641,"46-20 Cheongdam-dong, Gangnam District",127.0481,37.5188
이소아과의원,경기,,127.1365933,37.5553724,451-18 암사제3동 Gangdong-gu,127.1366,37.5554
양의종소아과의원,경기,,127.0324616,37.6581357,"210 Ssangmun-dong, Dobong-gu",127.0325,37.6581
박현수소아과의원,경기,,127.0653785,37.5358179,45-13 자양제4동 Gwangjin District,127.0654,37.5358
이현철소아과의원,강원,,128.5804336,38.1895163,"1498-6 Joyang-dong, Sokcho-si",128.5804,38.1895
심소아청소년과의원,강원,,127.7558077,37.8930594,"609 Chuncheonsunhwan-ro, Dong-myeon, Chuncheon-si",127.7558,37.8931
송소아과의원,강원,,128.5834342,38.1893072,"1503-1 Joyang-dong, Sokcho-si",128.5834,38.1893
지화영 소아청소년과,강원,,127.7294407,37.8538956,"Chuncheon-si, Anmasan-ro, 109 KR 2층",127.7294,37.8539
우리소아과의원,강원,,127.7457197,37.8525694,885-2 석사동 Chuncheon-si,127.7457,37.8526
누누베베소아과,강원,,127.7324974,37.8993968,"707-35 Udu-dong, Chuncheon-si",127.7325,37.8994
김경희소아과의원,강원,,127.739859,37.8564022,807-3 석사동 Chuncheon-si,127.7399,37.8564
김대철소아과의원,강원,,127.7238504,37.85936400000001,퇴계동 891-2번지 춘천시 강원도 KR,127.7239,37.8594
개성소아과,강원,,128.5771839,38.19521,"983-2 Gyo-dong, Sokcho-si",128.5772,38.1952
윤화준소아과의원,강원,,127.7439699,37.8512362,880-4 석사동 Chuncheon-si,127.744,37.8512
이호영소아과의원,강원,,128.582683,38.2023481,"47 Cheonghak-ro, Sokcho-si",128.5827,38.2023
까르르하나소아청소년과,강원,,127.7476951,37.8824837,"Chuncheon-si, Hupyeong-dong, 번지 3층 704-22 KR",127.7477,37.8825
키즈메디소아청소년과의원,강원,,127.881656,37.688036,Hongcheon,127.8817,37.688
사랑나무소아청소년,강원,,127.7179719,37.8685947,"84 Bangsong-gil, Chuncheon-si",127.718,37.8686
다람쥐키즈치과,강원,,127.8723115,37.3825706,"Wonju-si, 신 Jijeong-myeon, Jijeong-ro, 322 탑프라자 5층",127.8723,37.3826
햇살따뜻한의원,강원,,127.718073,37.8637455,온의동 511번지 5층 이마트 춘천시 강원도 KR,127.7181,37.8637
숙이소아과,충북,,127.0888471,36.9912251,"298-3 Pyeongtaek-dong, Pyeongtaek-si",127.0888,36.9912
키즈하임소아청소년과의원,충북,,127.1041912,37.0046559,"Pyeongtaek-si, Pyeongnam-ro, 941 우성메디피아",127.1042,37.0047
다정소아청소년과의원,충북,,127.242648,36.4975342,"109 Dajeongbuk-ro, Sejong-si",127.2426,36.4975
나무어린이병원,충남,,127.2484743,36.5113568,"101 Bodeum 3-ro, Sejong-si",127.2485,36.5114
아이힐소아청소년과의원,충남,,127.138368,36.8261067,"Cheonan-si, Seobuk-gu, Seongjeong-dong, 1533번지 7호 8층",127.1384,36.8261
이삭소아청소년과의원,충남,,127.2617288,36.4801753,"세종시 한누리대로 169 301, 307호",127.2617,36.4802
서산별빛소아청소년과의원,충남,,126.4386374,36.7735212,Sosan,126.4386,36.7735
청담소아청소년과의원,충남,,127.016499,36.78363,"2 Beonyeong-ro 234beon-gil, Asan-si",127.0165,36.7836
한서소아과의원,충남,,127.3409695,36.29802859999999,1402 관저2동 Seo-gu,127.341,36.298
김소아과의원,전북,,127.1582493,35.8318869,"811-5 Inhu-dong 1(il)-ga, Deokjin-gu, Jeonju-si",127.1582,35.8319
해맑은소아과의원,전북,,126.684291,35.9695567,"1543-1 Soryong-dong, Gunsan-si",126.6843,35.9696
해맑은소아청소년과의원,전북,,126.7324931,35.9644493,Gunsan,126.7325,35.9644
한나소아과의원,전북,,127.1243986,35.8429132,"1275-10 Deokjin-dong 1(il)-ga, Deokjin-gu, Jeonju-si",127.1244,35.8429
김혜영소아과의원,전북,,127.1409741,35.7981407,Jeonju,127.141,35.7981
수송다나소아과,전북,,126.714847,35.969969,Gunsan,126.7148,35.97
전주소아과,전북,,127.121225,35.8351359,Jeonju,127.1212,35.8351
김태욱소아과,전북,,126.7046227,35.9585862,"495 Jigok-dong, Gunsan-si",126.7046,35.9586
나은영소아과의원,전북,,126.9849291,35.9623961,"677-16 Busong-dong, Iksan-si",126.9849,35.9624
이지영소아청소년과,전북,,127.1512693,35.8607556,Jeonju,127.1513,35.8608
미즈아이산부인과의원,전북,,126.7027388,35.96510749999999,Gunsan,126.7027,35.9651
정소아청소년과의원,전북,,127.1156724,35.8352425,"111 Seosin-ro, Wansan-gu, Jeonju-si",127.1157,35.8352
우리소아청소년과의원,전북,,127.1417709,35.8355499,"Jeonju-si, Deokjin-gu, 오공로 47",127.1418,35.8355
차소아청소년과의원,전남,,126.9912849,35.060615,"240-8 Manyeon-ri, Hwasun-eup, Hwasun-gun",126.9913,35.0606
안여현소아과의원,전남,,126.8802104,35.1256054,"1123-4 Pungam-dong, Seo-gu",126.8802,35.1256
김상관소아과의원,경북,,128.3935142,36.073769,Chilgok-gun,128.3935,36.0738
Dr. Jeong's Pediatric Clinic,경북,,128.3357131,36.1104857,"168-13 Hyeonggok-dong, Gumi-si",128.3357,36.1105
안재소아과의원,경북,,128.4256766,36.1171532,"200-2 Hwangsang-dong, Gumi-si",128.4257,36.1172
장소아청소년과의원,경북,,128.6978878,36.5704095,Andong,128.6979,36.5704
김해정더자람소아청소년과의원,경북,,128.6987068,36.5594223,"Andong-si, Ok-dong, Gwangmyeong-ro, 124 2층 201호",128.6987,36.5594
드림소아청소년과의원,경북,,128.3299776,36.1521626,Gumi,128.33,36.1522
Suncheonhyang Pediatrician,경북,,128.374404,36.121374,"20 Bisan-ro 1-gil, Gumi-si",128.3744,36.1214
신세계내과소아과연합의원,경북,,128.43251,36.093128,Gumi,128.4325,36.0931
연세소아과의원,경북,,128.355017,36.08909999999999,"29-3 Sangmo-dong, Gumi-si",128.355,36.0891
백철운소아과의원,경북,,129.351258,36.0412075,Pohang,129.3513,36.0412
